num_cds;X1;X2;X3;X4;X5;X6;X13;X14;X15;X16;X17;X18;num_cds;cds_locustag;cds_product
2040;18547.87106;10496.39138;6017.287295;6957.386565;5191.569579;3448.463287;8051.722104;2752.267275;2233.696869;14724.00301;9152.336236;3943.798622;2040;O208_02452;PTS system, mannose-specific IID component 
2041;1575.545427;1801.216235;1971.542367;2277.730335;1713.912968;3187.665526;2183.667144;2145.629863;2843.654028;1385.834018;1700.374602;1914.235415;2041;O208_02453;Putative regulator of the mannose operon, ManO
2042;590.4200897;653.412341;674.2908213;461.0658697;816.9608103;756.4371081;472.9133313;816.6272859;1008.960755;603.3212283;462.3962011;1036.920421;2042;O208_02454;Transporter
2043;519.1766115;619.7733281;718.6213597;531.6868743;970.3868372;948.0184019;635.5196343;969.6865714;1333.226517;730.9468727;559.5382601;1459.102519;2043;O208_02455;Putative regulator of the mannose operon, ManO
2044;2440.293852;1808.351783;1546.902472;1926.248783;1228.719549;1430.061657;2548.8538;1613.655517;1579.138099;2174.147973;2692.00074;1307.734791;2044;O208_02456;Seryl-tRNA synthetase 
2045;819.7094449;1188.578455;1199.257724;808.4887433;1072.670855;1160.611837;764.2496242;1203.008653;1251.25599;595.5863407;624.8177238;1145.040227;2045;O208_02457;Muramoyltetrapeptide carboxypeptidase 
2046;655.9313341;866.4594225;949.6067968;653.4472272;894.3294905;838.013659;575.8973232;892.2236403;892.0322087;455.713791;491.1502506;837.1562089;2046;O208_02458;Phosphoglycerate mutase family 2
2047;15349.28455;13402.59822;13070.50928;14065.75597;9689.443703;15249.87098;15610.20509;17011.97962;22085.02986;14811.02049;15034.4822;9167.5298;2047;O208_02459;Phosphate transport system regulatory protein PhoU
2048;7268.472561;6450.535559;6630.915274;7403.841192;5028.964217;9527.152336;7888.438275;9737.930401;11501.18825;6610.750553;7770.587588;3972.630571;2048;O208_02460;Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)
2049;8442.761616;7762.457061;8838.10945;8890.940969;6502.903143;11528.24985;9328.181583;12853.24684;14590.75386;7216.650077;8779.310729;5382.306893;2049;O208_02461;Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)
2050;13582.93763;13677.82651;16215.64432;14504.09324;11794.13407;23016.94743;14466.54076;22666.77359;27217.83141;11265.8637;14488.93239;10177.6777;2050;O208_02462;Phosphate transport system permease protein PstA (TC 3.A.1.7.1)
2051;8504.997298;9276.212641;10091.03046;9376.358909;7649.008678;17018.59892;9575.478669;15155.66914;19754.89708;7471.901366;8561.712517;8063.678071;2051;O208_02463;Phosphate transport system permease protein PstC (TC 3.A.1.7.1)
2052;6623.186804;7436.260573;9477.402478;8088.134375;7565.08333;15702.25004;9414.227418;14035.72315;18982.20431;6341.96321;7783.021771;8793.744187;2052;O208_02464;Phosphate ABC transporter, periplasmic phosphate- binding protein PstS (TC 3.A.1.7.1)
2053;44500.9694;50619.57883;56978.74099;41552.74977;57050.87803;41763.48602;52242.01753;64759.01041;57950.75189;57898.85612;46855.88933;65805.83252;2053;O208_02465;Phosphate ABC transporter, periplasmic phosphate- binding protein PstS (TC 3.A.1.7.1)
2055;294.8005996;298.6736597;279.982348;336.058574;309.4747211;354.7343955;361.7990242;391.9810972;501.4667552;341.6241998;332.6144102;427.3306601;2055;O208_02467;tmRNA-binding protein SmpB
2056;144.1247376;177.3693406;223.9858784;173.7114368;178.3413647;152.0290266;132.7951475;139.993249;133.8048313;148.8965852;139.884565;193.5859376;2056;O208_02468;Lipase/acylhydrolase
2057;3716.125336;2340.459805;2099.86761;2384.879446;945.4714995;1219.940238;3227.735115;1218.874555;998.1117146;2659.512167;3152.065532;897.9092425;2057;O208_02469;Alanyl-tRNA synthetase 
2058;3820.124436;4484.182352;3933.751989;4436.135524;4531.968797;3496.667613;3691.840605;3889.945746;4346.848844;4653.824004;3724.815112;5032.204665;2058;O208_02470;rotamase family protein
2059;1423.231784;1236.488564;1056.933364;1254.131635;1947.330342;710.7047993;1302.205477;1008.884681;916.1411873;1767.421803;1339.006142;1658.866731;2059;O208_02471;O-methyltransferase family protein [C1]
2060;282.5172413;255.8603706;212.3199472;279.237076;437.9854103;222.4815024;325.212606;273.4534797;282.0750498;331.9555903;284.4319489;351.13194;2060;O208_02472;Oligoendopeptidase F
2061;2369.869264;1814.467967;1339.248898;2330.493155;2908.537845;1354.665148;2531.238117;1691.118448;1709.326584;3238.984158;2199.296217;2452.775018;2061;O208_02720;Site-specific recombinase, DNA invertase Pin related protein
2062;759.1115439;1268.088849;1299.584732;4567.636705;1581.468278;6361.73496;2556.306589;4832.566956;12341.38615;1315.575456;2860.639355;2591.786197;2062;O208_02721;Lactose phosphotransferase system repressor
2063;58.96011992;123.3430472;107.3265667;491.9118257;149.4920263;627.8922401;323.8575535;530.1077696;1620.123363;146.9628633;310.854589;312.0028675;2063;O208_02722;hypothetical protein
2064;24728.03807;26897.95857;23079.87822;27224.80317;19058.92202;24636.11837;29137.01692;28831.14299;38312.78336;19125.7986;31715.71658;18322.70305;2064;O208_02723;Galactose-6-phosphate isomerase, LacA subunit 
2065;25111.27885;27660.44286;22666.90425;26150.87686;19599.19144;25668.18533;28198.64305;29147.52773;35595.70147;20654.72803;30595.08578;18884.92604;2065;O208_02724;Galactose-6-phosphate isomerase, LacB subunit 
2066;49284.10913;54158.81073;40298.79262;51381.24545;35779.73629;42749.82068;53920.25008;53904.86717;59064.58671;40725.47206;59102.00586;32958.00588;2066;O208_02725;Tagatose-6-phosphate kinase 
2067;50611.53071;53189.39554;39540.50709;49868.98187;35086.04083;41438.41583;53910.76471;53044.37534;52209.19864;39064.40496;59665.42981;29564.07369;2067;O208_02726;Tagatose 1,6-diphosphate aldolase 
2068;21163.40749;21009.09259;17722.88263;18412.60057;14209.6105;15445.1603;22492.51686;20520.21044;19447.5076;14415.89666;25271.70095;11134.28055;2068;O208_02727;PTS system, lactose-specific IIA component 
2069;83692.25244;82309.56768;53761.27718;66822.08167;48735.7119;55137.09633;86463.86905;74433.47721;66349.11459;58174.73378;94681.64498;37005.80546;2069;O208_02728;PTS system, lactose-specific IIB component  / PTS system, lactose-specific IIC component 
2070;67760.7367;62393.23333;43243.27364;40978.85264;34968.02081;27778.05158;51525.87227;38835.06056;33498.22034;47206.01867;55091.98167;24562.7604;2070;O208_02729;6-phospho-beta-galactosidase 
2071;38866.18349;34550.32431;21894.61961;20786.92745;19651.64479;13505.8632;28296.20683;18970.01853;15975.81468;27739.24045;31016.29375;13588.08528;2071;O208_02730;LacX protein, plasmid
2072;1802.37811;2005.08904;1889.880849;1437.5839;1143.482868;1197.692088;1743.9526;1192.742482;1280.186764;1380.677426;1673.174825;855.6910327;2072;O208_02731;Large-conductance mechanosensitive channel
2073;94.17241376;94.80085446;88.66107685;86.04398272;114.0860201;110.0047429;113.1468858;89.59567936;108.4904038;122.4690527;111.1305156;108.1198056;2073;O208_02732;putative acetyltransferase
2074;7191.496849;12141.64492;7566.522953;5631.82219;12125.90146;3009.680324;10148.66589;3927.277279;3652.51026;9031.770353;7355.596712;14517.91561;2074;O208_02733;hypothetical protein
2076;127.7469265;116.207499;72.32877322;152.606309;142.9353585;80.34054253;131.4400949;80.2627961;90.4086698;151.474881;104.1362873;93.7038315;2076;O208_02735;hypothetical protein
2077;916.3385304;934.7568122;891.277141;1086.102348;1435.910252;1489.390058;1432.968045;1713.517368;1926.307391;1028.740043;1098.870972;1542.509226;2077;O208_02736;hypothetical protein
2078;8115.205394;7305.781978;6551.586942;7503.684681;10541.81052;10952.26996;9504.338411;11169.59469;12545.10702;7170.885325;7987.408664;9689.594004;2078;O208_02737;Magnesium and cobalt transport protein CorA
2079;134.2980509;115.188135;114.3261254;133.1246525;171.7846969;181.693227;163.2838293;173.5916288;214.5699097;127.6256444;146.8787933;153.4271527;2079;O208_02738;integrase/recombinase plasmid associated, putative
2089;3058.556221;3389.385388;3495.112977;3009.104188;3266.531907;3339.694553;2895.06972;3364.504418;3500.623695;3052.702283;2826.44535;3762.569234;2089;O208_00353;16S rRNA (cytosine(967)-C(5))-methyltransferase 
2090;5317.05637;5719.651552;6873.566642;4965.387191;5566.610978;7077.383793;4948.651822;6655.279058;7388.196496;4713.769383;4822.908948;6201.95799;2090;O208_00354;Protein serine/threonine phosphatase PrpC, regulation of stationary phase
2091;7347.086054;7121.277089;7361.202565;6589.670299;6142.286413;7655.835699;6549.64638;7018.328217;6763.77395;6666.183913;6153.366589;5642.824139;2091;O208_00355;Serine/threonine protein kinase PrkC, regulator of stationary phase
2092;2233.114542;1898.055817;1369.580319;1866.992078;1395.258912;1374.441281;2039.35405;1188.07604;1285.00856;2274.701511;1889.218764;1379.814662;2092;O208_00356;SSU ribosomal protein S15p (S13e)
2093;3494.205996;3715.581876;2951.480585;3186.062568;4878.160857;3418.799087;3475.709727;4122.334539;3483.74741;4349.585094;3350.235333;5951.737869;2093;O208_00357;Pyrroline-5-carboxylate reductase 
2094;4029.760418;4408.749414;4927.689324;4452.370238;4373.297435;5890.81578;4200.662828;6527.418557;6186.363912;4724.082566;4565.676776;5628.408165;2094;O208_00358;N-acetylglucosamine-1-phosphate uridyltransferase  / Glucosamine-1-phosphate N- acetyltransferase 
2095;786.1349322;1099.893785;1332.249339;872.6158625;983.5001729;887.4539929;813.0315151;1175.010003;940.2501659;1065.480759;857.9586656;1361.279838;2095;O208_00359;ADP-ribose pyrophosphatase 
2096;321.8239879;402.6487904;433.9726393;334.4351026;397.3340698;355.9704038;311.6620808;416.2465937;336.3202517;421.551371;325.6201819;553.9852895;2096;O208_00360;hypothetical protein
2097;611.7112441;764.5230198;851.612975;658.3176414;677.9594525;588.339973;597.5781636;630.9029088;512.3157955;690.9832871;571.9724437;836.1264965;2097;O208_00361;5-prime-methylthioadenosine nucleosidase  / S- adenosylhomocysteine nucleosidase 
2098;303.8083957;608.5603238;690.6231249;240.2737631;426.1834082;201.4693605;271.010505;310.7850128;235.0625415;381.5877854;175.6328428;767.1357634;2098;O208_00362;Hydrolase (HAD superfamily)
2099;108.9124437;214.0664456;223.9858784;47.89240547;145.5580256;49.44033387;61.65488989;71.86320116;66.29969119;104.4209818;40.41109657;200.7939246;2099;O208_00363;Hydrolase (HAD superfamily)
2100;7134.9934;6349.618521;6082.616509;7957.44493;4385.099437;6340.722818;7774.613863;6919.399654;6252.663604;6789.942114;8189.464146;4929.233422;2100;O208_00364;Aminopeptidase C 
2101;127.7469265;173.2918845;277.6491617;198.8752431;179.6526982;208.8854106;166.6714606;177.3247821;219.3917054;165.0109342;195.8383911;206.9721992;2101;O208_00365;transcriptional regulator, MerR family
2102;365.2251873;395.5132423;496.9686676;374.2101513;348.814728;410.3547711;390.9326535;432.1124953;441.1943086;353.871105;408.7737845;446.8951964;2102;O208_00366;Transcriptional regulators, LysR family
2105;171.1481259;224.2600858;291.6482791;470.8066979;247.8420436;477.0992218;341.4732363;569.3058793;581.0263846;128.9147924;412.6594669;230.6555852;2105;O208_00369;Putative oxidoreductase
2106;592.0578708;533.1273858;492.3022951;621.7895355;615.0154414;432.6029213;615.8713727;500.2425431;520.7539381;587.2068792;631.8119521;565.3121263;2106;O208_00370;23S rRNA (guanosine-2-prime-O-) - methyltransferase rlmB ## LSU rRNA Gm2251
2107;1022.794302;835.8785017;762.9518982;879.1097479;946.7828331;671.1525322;1023.742183;791.428501;717.2421138;975.8849782;965.9806352;775.3734628;2107;O208_00371;DegV family protein in cluster with TrmH family tRNA/rRNA methyltransferase YacO
2108;16643.95052;17542.23553;19269.7851;14892.91463;17664.97444;17690.98747;14818.17689;18527.63986;18968.94437;18733.89763;15381.8622;19820.93464;2108;O208_00372;Cell division protein FtsA
2109;13616.51214;13042.76272;12741.53002;11688.99388;12767.14358;12032.54125;11448.16126;11318.92083;11657.89661;13308.51859;11158.90261;12356.54921;2109;O208_00373;Cell division protein FtsZ
2110;10812.63088;10692.10927;11717.26126;10030.61787;9980.559754;8579.133934;8603.906008;8060.811278;8823.886173;10246.1477;8677.505851;9815.218921;2110;O208_00374;Hypothetical protein YggS, proline synthase co- transcribed bacterial homolog PROSC
2111;3301.766715;3164.105938;3135.802297;3093.524699;2664.629802;2636.405803;2543.43359;2188.561126;2372.323496;3153.900395;2710.652016;2411.586521;2111;O208_00375;FtsZ-interacting protein related to cell division
2112;494.6098949;470.9461802;496.9686676;497.5939755;426.1834082;448.6710298;403.8056525;334.117221;394.1818003;497.6110985;442.9677893;391.2907249;2112;O208_00376;Cell division protein YlmG/Ycf19 (putative), YggT family
2113;5729.777209;5407.72616;5634.644753;5572.565484;4745.716167;4495.362357;4479.803648;3611.825824;4741.030644;5907.52036;4683.024383;4029.264754;2113;O208_00377;hypothetical protein, contains S4-like RNA binding domain
2114;7234.898048;6767.557772;6507.256404;6359.137364;6501.591809;5271.575598;5465.60436;4534.847979;5203.923034;6896.296818;5448.503808;5784.924455;2114;O208_00378;Cell division initiation protein DivIVA
2115;1291.390404;1142.707074;993.9373352;1062.562013;1176.266207;891.1620179;978.3479232;890.3570637;988.4681232;1299.461107;957.432134;1079.138631;2115;O208_00379;hypothetical protein
2116;5068.113641;2500.499957;1822.218448;2217.661894;1104.142861;1075.327262;2816.476674;920.2222901;940.2501659;3698.565393;2744.846021;966.8999756;2116;O208_00380;Isoleucyl-tRNA synthetase 
2117;88.44017987;114.168771;81.66151815;74.67968311;70.81201245;111.2407512;89.43346666;85.86252606;89.20322087;87.01748485;92.47924022;123.5654921;2117;O208_00381;hypothetical protein
2118;140.0302848;135.5754155;139.991174;106.3373749;107.5293522;132.2528931;114.5019384;91.46225602;149.4756674;96.68609427;127.4503815;121.5060672;2118;O208_00382;hypothetical protein
2119;84796.9358;64565.49807;53721.61301;63896.58626;45757.67338;73276.75483;68783.1437;65734.29671;74748.68274;80742.55733;77237.26259;53336.01495;2119;O208_00383;Translation elongation factor Tu
2120;226.013793;201.8340772;242.6513682;233.7798776;268.8233806;177.9852019;226.2937717;209.9898735;188.0500332;237.8477919;187.2898899;282.1412069;2120;O208_00384;hypothetical protein
2121;2088.989804;2013.243952;1721.89144;2034.209629;2368.268416;1729.175677;1994.637317;2036.435129;1866.034945;2265.032902;2078.062927;2663.866067;2121;O208_00385;Cysteine desulfurase 
2122;2015.289654;2066.250882;2095.201237;2261.495621;3398.976597;2298.975525;2486.521384;3276.775315;3236.630379;3067.527484;2622.835594;4517.348448;2122;O208_00386;Universal stress protein UspA and related nucleotide-binding proteins
2123;1326.602698;1580.014241;1453.575023;1318.258754;1378.211576;2507.860935;1086.752125;1972.971523;2668.863933;1358.761912;1247.304038;1828.769283;2123;O208_00387;Ribose-phosphate pyrophosphokinase 
2124;11374.3898;11548.37506;11301.95411;8414.452121;13467.3957;15168.29443;11242.8708;13935.86129;17035.40429;14805.8639;9784.925324;17222.97017;2124;O208_00388;hypothetical protein
2125;2490.246176;2544.33261;2769.492058;2184.380731;2161.077713;2596.853536;1892.330851;2237.092119;2234.902318;2525.440782;1799.84807;2352.892912;2125;O208_00389;Polyribonucleotide nucleotidyltransferase 
2126;1363.452773;1208.965735;1075.598853;1076.36152;1075.293522;761.3811415;910.5952969;556.2398427;519.5484891;1380.677426;766.2565618;943.2165896;2126;O208_00390;hypothetical protein
2127;718.1670162;621.8120561;524.9669024;740.3029456;537.6467612;453.6150632;684.3015252;517.041733;449.6324512;707.7422101;751.4909688;529.2721911;2127;O208_00391;Serine acetyltransferase 
2128;322.6428784;253.8216426;223.9858784;349.046345;204.568036;148.3210016;277.1082414;226.7890634;173.584646;243.6489576;279.7691301;199.7642122;2128;O208_00392;hypothetical protein
2129;1228.335832;1033.635123;1031.268315;1354.78686;1024.151513;577.2158979;1235.130377;588.9049341;461.6869405;1109.311788;1222.435671;660.0456702;2129;O208_00393;Cysteinyl-tRNA synthetase 
2130;239.9349324;201.8340772;151.6571051;268.6845121;192.7660339;107.5327262;249.3296646;94.262121;81.97052729;244.9381055;231.5866688;139.0111786;2130;O208_00394;COG1939: Ribonuclease III family protein
2131;2217.555621;2092.754346;1934.211387;1773.642474;2583.327121;1992.445455;2077.973047;1910.441205;2248.162256;1993.02269;2311.203869;2671.074054;2131;O208_00395;putative DNA binding protein
2132;207.9982008;206.9308974;272.9827893;266.249305;360.6167301;266.9778029;182.2545646;265.0538848;365.251026;313.9075194;178.7413887;429.390085;2132;O208_00396;hypothetical protein
2133;463.4920538;331.2933086;408.3075908;400.9974289;262.2667128;624.184215;374.6720232;383.5815023;411.0580854;310.0400756;413.4366033;249.190409;2133;O208_00397;tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
2134;248.123838;195.7178931;258.9836719;253.261534;224.2380394;410.3547711;233.7465606;312.6515894;320.6494156;224.3117387;224.5924405;231.6852977;2134;O208_00398;Mobile element protein
2135;2884.951423;1837.91334;1444.242278;1654.317328;874.6594871;1515.346233;1533.241932;696.2330917;899.2649023;1896.336596;1972.372367;532.3613284;2135;O208_00399;Translation initiation factor 3
2136;1018.69985;737.0001911;599.6288619;707.8335182;301.6067197;693.4006825;600.2882686;312.6515894;412.2635343;685.1821214;696.3142793;201.8236371;2136;O208_00400;LSU ribosomal protein L35p
2137;1898.188305;1213.043191;902.9430721;1229.779564;575.6754345;1303.988806;1208.706852;629.9696205;746.1728881;1236.292859;1446.250975;326.4188416;2137;O208_00401;LSU ribosomal protein L20p
2138;162.1403298;164.1176083;219.3195059;191.5696219;163.9166955;525.3035473;172.0916707;343.4501042;603.9299143;200.4625021;135.9988827;219.3287485;2138;O208_00324;COG0488: ATPase components of ABC transporters with duplicated ATPase domains
2142;207.1793103;297.6542957;345.3115625;260.5671552;352.7487287;281.809903;198.5151949;270.6536147;424.3180236;261.0524545;226.9238499;414.9741109;2142;O208_00328;plasmid partition protein, putative
2143;113.8257871;159.0207881;146.9907327;142.0537451;141.6240249;137.1969265;111.7918333;133.4602307;189.2554821;126.9810705;105.6905602;169.9025516;2143;O208_00329;hypothetical protein
2144;85.16461766;115.188135;125.9920566;130.6894454;111.4633529;105.0607095;95.53120302;104.5282926;125.3666888;112.1558694;99.47346847;142.1003159;2144;O208_00330;hypothetical protein
2145;319.3673162;353.7193172;293.9814653;408.3030501;255.7100449;306.53007;369.9293394;309.8517245;303.7731305;264.2753244;402.5566927;253.3092588;2145;O208_00331;Mobile element protein
2148;72.06236879;101.9364026;93.32744932;59.25670508;218.9927052;90.2286093;48.78189091;83.9959494;150.6811163;130.2039403;42.74250598;269.7846577;2148;O208_00264;orf36
2149;144.1247376;120.2849551;118.9924979;36.52810587;549.4487632;9.888066773;54.20210101;19.59905486;13.25993824;500.1893944;39.63396009;627.0948723;2149;O208_00265;unknown
2150;216.1871064;264.0152828;195.9876436;77.11489017;697.629456;16.06810851;79.27057272;21.46563151;22.90352968;835.3678545;62.17091779;700.2044552;2150;O208_00266;conserved hypothetical protein TIGR01630
2151;178.5181409;182.4661607;104.9933805;47.08066979;503.5520885;12.36008347;63.00994242;20.53234319;4.821795723;717.4108195;52.84528012;456.1626083;2151;O208_00267;portal protein
2152;184.2503747;176.3499766;93.32744932;49.51587685;458.9667473;14.83210016;67.75262626;16.79918988;16.87628503;681.9592516;59.0623719;409.8255488;2152;O208_00268;minor head protein
2154;88.44017987;80.52975809;48.99691089;25.97554195;179.6526982;7.41605008;33.19878687;8.39959494;7.232693584;351.9373832;16.31986592;154.4568651;2154;O208_00270;scaffold protein
2155;51.59010493;45.87138119;34.99779349;17.85818509;121.9540214;9.888066773;20.32578788;5.59972996;2.410897861;208.1973897;13.9884565;102.9712434;2155;O208_00271;hypothetical protein
2156;144.9436281;111.1106789;58.32965582;38.96331293;249.1533771;11.12407512;58.94478484;13.06603657;12.05448931;499.5448204;45.85105187;198.7344998;2156;O208_00272;Phage major capsid protein
2157;65.51124435;47.91010924;44.33053843;16.23471372;137.6900242;2.472016693;19.64826161;7.466306614;7.232693584;215.2877033;18.65127534;101.941531;2157;O208_00273;hypothetical protein
2161;126.9280359;92.76212641;62.99602829;27.59901332;212.4360373;4.944033387;37.9414707;17.73247821;4.821795723;362.2505665;33.41686831;150.3380154;2161;O208_00277;Putative phage protein
2162;78.61349322;47.91010924;37.33097973;25.97554195;137.6900242;2.472016693;19.64826161;8.39959494;1.205448931;189.5047448;22.5369577;93.7038315;2162;O208_00278;hypothetical protein
2164;149.8569715;117.226863;79.32833192;60.06844076;224.2380394;16.06810851;47.42683838;17.73247821;15.6708361;390.6118209;52.84528012;164.7539894;2164;O208_00280;Phage tail length tape-measure protein
2166;58.14122936;64.21993367;25.66504856;44.64546273;114.0860201;19.77613355;39.97404949;15.86590155;22.90352968;146.9628633;35.74827773;70.02044552;2166;O208_00282;hypothetical protein
2172;664.9391302;641.1799726;664.9580764;992.752744;776.3094698;2427.520393;1088.784704;1689.251871;2114.357424;874.6868662;1018.825915;570.4606885;2172;O208_00037;Type I restriction-modification system, specificity subunit S 
2173;262.863868;289.4993835;226.3190646;519.510839;641.2421127;472.1551884;590.802901;670.1010186;584.6427314;339.6904779;502.8072977;697.1153179;2173;O208_00038;hypothetical protein
2174;634.6401797;719.6710027;867.9452786;838.5229636;604.5247729;1491.862074;1149.762068;924.8887318;1536.947387;663.2666067;753.8223783;604.4411988;2174;O208_02110;cold shock protein B
2175;330.0128934;420.9973429;426.9730806;284.9192258;385.5320678;374.510529;390.2551272;453.5781268;420.7016768;284.2571172;383.1282809;580.7578128;2175;O208_02111;hypothetical protein
2176;633.8212891;968.3958251;1003.27008;753.2907166;807.7814753;835.5416423;764.2496242;876.3577388;887.210413;594.2971928;781.7992913;1104.881442;2176;O208_02112;hypothetical protein
2177;77.79460267;87.66530627;121.3256841;129.0659741;76.0573467;134.7249098;106.3716232;86.79581438;100.0522612;81.21631919;94.03351316;64.87188335;2177;O208_02113;ABC transporter ATP-binding protein
2178;723.8992501;888.8854311;870.2784649;772.7723731;1091.029525;1053.079111;683.6239989;869.8247205;1127.09475;1015.20399;661.343138;1089.435755;2178;O208_02114;hypothetical protein
2179;471.6809593;552.4953023;657.9585177;504.8995967;731.7241286;635.3082902;371.2843919;603.8375474;671.4350544;596.8754887;404.8881021;748.6009396;2179;O208_02115;putative repressor - phage associated
2186;74.51904045;80.52975809;53.66328336;15.42297803;103.5953515;12.36008347;27.77857677;18.66576653;38.57436578;112.8004433;20.20554828;78.25814499;2186;O208_02122;hypothetical protein
2187;226.013793;191.640437;100.327008;72.24447605;218.9927052;64.27243402;56.91220606;68.13004785;90.4086698;443.4668857;66.05660016;329.5079789;2187;O208_02123;hypothetical protein
2188;184.2503747;130.4785954;100.327008;51.9510839;156.0486941;46.96831717;46.74931212;40.13139805;56.65609974;312.6183715;60.61664485;155.4865775;2188;O208_02124;FtsK/SpoIIIE family protein
2190;153.1325337;151.8852399;135.3248015;63.31538351;157.3600277;44.49630048;35.90889192;44.79783968;48.21795723;315.8412413;49.73673424;178.1402511;2190;O208_02126;transcriptional regulator, Cro/CI family
2191;68.78680657;69.3167538;81.66151815;34.09289881;107.5293522;37.0802504;22.35836666;33.59837976;38.57436578;153.4086029;27.97691301;114.2980802;2191;O208_02127;hypothetical protein
2192;97.44797597;174.3112485;170.322595;73.86794743;191.4547003;153.265035;69.78520504;107.3281576;148.2702185;205.6190938;65.27946368;332.5971162;2192;O208_02128;hypothetical protein
2198;146.5814092;102.9557667;72.32877322;43.83372704;114.0860201;42.02428379;48.78189091;27.06536147;40.98526364;287.479987;38.07968715;126.6546294;2198;O208_02134;conjugal transfer protein, interruption-C
2199;67.96791601;82.56848614;46.66372466;31.65769175;69.50067888;25.95617528;18.29320909;15.86590155;18.08173396;175.9686916;25.64550359;60.75303361;2199;O208_02135;hypothetical protein
2202;67.96791601;55.04565743;44.33053843;25.97554195;78.68001383;16.06810851;28.45610303;29.86522645;32.54712113;125.6919226;33.41686831;62.81245848;2202;O208_02138;Antirestriction protein
2204;137.5736131;100.9170386;83.99470439;139.618538;76.0573467;118.6568013;136.860305;127.8605008;141.0375249;137.2942539;151.5416121;55.60447144;2204;O208_02140;Integrase/recombinase, phage associated
2205;179.3370314;135.5754155;137.6579877;218.3568995;144.246692;203.9413772;235.7791394;181.9912237;202.5154204;210.7756855;228.4781229;142.1003159;2205;O208_02141;hypothetical protein
2206;178.5181409;204.8921693;142.3243602;263.814098;213.7473709;149.5570099;209.3556151;203.4568552;148.2702185;210.1311116;205.1640287;197.7047873;2206;O208_02142;hypothetical protein
2207;123.6524737;167.1757003;223.9858784;193.1930933;243.9080429;473.3911968;167.3489869;274.386768;388.1545557;188.2155969;146.8787933;295.5274686;2207;O208_00604;RepB
2208;103.9991004;153.923968;160.9898501;72.24447605;110.1520194;97.64465938;62.33241616;63.46360621;67.50514012;77.34887542;64.50232721;130.7734791;2208;O208_00605;2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific 
2209;481.507646;444.4427155;426.9730806;492.7235614;314.7200553;427.6588879;487.8189091;410.6468637;414.6744322;384.8106552;539.3327119;312.0028675;2209;O208_00606;Cell division protein FtsW
2210;1371.641679;1127.416613;1117.596206;1060.938542;982.1888393;1182.859988;1161.280014;949.1542282;1130.711097;1083.52883;1141.613478;834.0670716;2210;O208_00607;Immunoreactive protein Se23.5 (Fragment)
2211;1010.510944;812.4331291;823.6147402;939.9899244;819.5834774;1019.706886;947.1817151;917.4224251;906.4975959;982.3307178;982.3005011;696.0856054;2211;O208_00608;General stress protein 13
2212;1286.477061;1082.564596;996.2705215;1224.097415;1060.868853;1334.889014;1266.296585;1248.739781;1298.268498;1318.153752;1220.881398;1100.762592;2212;O208_00609;Peptidyl-prolyl cis-trans isomerase 
2213;1550.97871;1379.199528;1563.234776;1722.503126;1786.036314;2053.009864;1752.760441;1873.109672;2027.565101;1919.541258;1675.506235;1721.67919;2213;O208_00610;Hydrolase (HAD superfamily)
2214;474.137631;416.9198868;429.3062669;500.8409183;553.3827639;687.2206407;583.3501121;608.503989;622.0116482;486.0087672;508.247253;431.4495099;2214;O208_00611;Two component transcriptional regulator VraR
2215;1490.380809;1119.261701;1089.597971;1271.98982;1232.65355;1889.856762;1722.271759;1799.379894;1979.347144;1176.34748;1473.450752;1155.337351;2215;O208_00612;Sensor histidine kinase VraS
2216;1297.941529;857.2851462;846.9466026;911.5791754;928.4241632;1694.567443;1438.388255;1908.574628;2096.27569;934.6322447;1261.292495;895.8498176;2216;O208_00613;hypothetical protein
2222;2307.633582;2131.490179;2445.179172;1978.199867;2609.553792;4525.026557;2285.296084;5121.886337;5406.438454;2594.410196;2388.917516;3150.920048;2222;O208_00619;probably aromatic ring hydroxylating enzyme, evidenced by COGnitor - PaaD-like protein (DUF59) involved in Fe-S cluster assembly
2223;47.49565215;37.71646898;37.33097973;50.32761253;51.14200899;101.3526844;42.00662828;106.3948692;103.668608;48.9876211;52.06814365;76.19872012;2223;O208_00620;hypothetical protein
2224;113.8257871;98.87831057;219.3195059;198.0635074;169.1620297;459.7951049;266.2678212;464.7775867;543.6574677;117.957035;183.4042075;261.5469583;2224;O208_00621;Phage infection protein
2225;169.5103448;173.2918845;160.9898501;200.4987144;229.4833737;156.97306;153.7984616;218.3894684;223.0080522;195.9504844;193.5069816;205.9424868;2225;O208_00622;Transcriptional regulator, TetR family
2226;353.7607195;501.527101;569.2974408;286.5426972;702.8747902;834.305634;301.4991868;967.8199948;1344.075558;293.2811526;325.6201819;1076.049494;2226;O208_00623;HU-like DNA-binding protein
2227;1151.360119;1763.499766;2158.197265;1014.669608;3189.163227;1955.365204;1084.04202;3470.899287;4058.74655;863.7291089;1230.984172;4765.509145;2227;O208_00624;Universal stress protein family
2228;6040.136729;6380.199442;5690.641222;4562.766291;6607.809828;5356.860174;5370.750683;6080.373448;7461.728881;6873.736729;4881.194183;8338.611291;2228;O208_00625;hypothetical protein
